UserID,Age,Salary,ExperienceYears,Department,HoursPerWeek,PerformanceScore,Remote,Satisfaction,ProjectsHandled
4263,34,128206,3,Support,44,6.60524110566053,false,4,1
4269,38,36050,13,Marketing,44,7.625666278868462,true,2,6
4520,29,146251,19,Engineering,40,6.524811979817201,true,5,19
4531,21,76665,35,Support,39,1.5275256088525568,true,1,16
4810,21,52725,39,Marketing,56,3.330125747710062,false,5,2
4989,42,85786,11,Engineering,46,1.4840093256080777,false,1,19
5273,18,30443,11,Support,36,4.046665789361159,false,2,18
5677,41,42569,3,Support,39,2.287575290039068,true,3,2
5726,41,66394,19,Sales,36,4.541126863560809,false,5,2
6186,31,54524,16,Support,31,8.00628552018914,false,5,8
6187,30,39745,38,HR,30,2.5637947836913035,false,3,7
6385,32,31218,0,Marketing,46,4.852182539483355,true,2,5
6652,68,76111,15,Marketing,57,2.820895771275733,true,2,12
6656,31,103401,27,Engineering,34,2.908812235349693,true,2,13
6670,58,31778,9,Marketing,39,4.973879399419539,true,1,1
6820,29,68038,15,Engineering,34,1.2002782266431233,false,4,17
6930,43,83276,31,Sales,58,2.1849727405763044,false,1,13
6995,21,97551,0,Support,30,0.2154864472195983,true,5,18
7016,68,130190,26,Support,49,9.379289547711917,false,2,1
7320,47,64954,25,Engineering,35,2.215197203679117,true,5,14
7351,62,50471,16,HR,51,6.229498283114139,false,2,14
7359,26,140960,30,Sales,53,9.856218595917724,false,4,6
7596,42,57460,20,Sales,33,6.271589396397714,false,1,14
7845,68,102048,22,Engineering,56,9.523443218306525,false,4,5
7928,44,53696,4,Support,42,5.888587314439917,true,2,2
7974,25,35267,10,Engineering,31,8.578463702260553,true,2,10
8226,28,148819,23,HR,35,2.8707174855387496,false,3,15
8412,43,82148,13,HR,57,0.49075993116204475,false,2,7
8652,26,139062,33,Support,38,3.9752077301574698,true,4,10
8840,30,92931,13,Marketing,53,9.80557040097345,false,3,8
8896,54,80021,5,HR,44,6.045784784843784,false,4,15
8955,46,100543,6,Support,35,6.524609638269185,false,2,9
8964,55,77310,7,Marketing,55,6.417516821859721,false,5,10
9122,19,92059,1,Support,53,8.653047284828054,true,3,7
9145,28,54064,37,Engineering,37,1.7881999748448596,false,5,16
9179,28,92151,36,Marketing,52,6.748391917161049,true,4,5
9186,40,108437,4,HR,51,3.785395476997311,true,2,2
9365,56,66368,13,HR,45,0.863821593871329,false,1,18
9614,61,149667,38,HR,32,3.570935035372277,true,4,12
9848,31,106126,20,Engineering,38,3.3850850541934996,true,3,1
9856,49,57738,15,Marketing,48,9.857603424523242,true,1,19
63,52,81153,33,Engineering,57,8.870779544778049,true,4,14
99,46,94280,18,Engineering,30,0.14735280743527923,false,4,18
124,26,68346,32,Sales,45,9.311720613381269,false,1,11
193,50,89055,34,Sales,38,3.596999764246691,true,4,18
659,40,80227,32,Marketing,44,4.478090677219647,true,1,6
840,36,50369,21,Engineering,33,2.586811370640487,true,1,16
1070,45,101196,33,Marketing,54,5.486681399943322,false,3,18
1180,34,36772,12,HR,49,7.5559936767265015,false,3,9
1378,45,80621,32,Marketing,58,5.975758014018147,true,5,18
1523,62,40435,30,Marketing,46,9.756934023340081,false,2,16
2103,37,95226,12,HR,42,8.600170700111065,false,1,2
2277,22,57115,2,Support,45,6.4672678426976224,false,5,8
2482,48,130701,1,Support,47,8.277931524110537,false,2,9
2853,43,40715,32,HR,55,4.037805039518151,true,4,6
3180,43,124334,11,Engineering,58,9.882640901234684,false,1,10
3312,51,63690,33,Marketing,59,1.8705718095668988,false,5,10
3364,19,112001,31,Sales,58,7.2388382494334405,false,3,2
4073,59,128892,2,HR,46,1.9601952828349811,false,4,4
4363,18,105838,26,Support,59,8.130113072469655,false,1,5
4747,48,140771,28,Sales,53,3.351188386798385,true,2,9
5066,36,136397,8,Support,59,4.883988587157119,false,1,5
5171,62,126008,7,Support,32,0.3657530299371625,false,1,14
5525,22,66533,22,Support,54,1.5800711660358013,false,5,17
5835,67,70148,35,HR,59,4.865472756609583,true,2,4
6077,38,125067,17,Marketing,30,4.162150993377878,false,2,9
6442,53,106060,20,Marketing,50,5.516235823929184,false,2,15
6719,46,144902,7,Marketing,55,5.408490511110972,true,3,10
7516,64,102240,17,HR,39,1.8900204130996667,true,2,14
7643,41,101458,18,Sales,39,7.737617925541624,false,2,15
7816,51,60041,20,Engineering,33,2.3096350452780747,true,2,5
7871,27,45828,16,Engineering,59,1.4392448583868933,false,4,3
7891,34,40248,6,Sales,44,3.586410121533455,true,4,9
7900,35,134997,27,Sales,42,2.633547283820791,true,2,14
8518,45,119616,20,HR,57,9.92022027021183,true,5,5
8609,19,89021,32,Marketing,47,7.781539637923897,true,1,17
9304,59,143489,20,Engineering,37,3.071096521512109,true,4,8
9530,42,52426,25,Marketing,41,5.387651674319979,true,3,3
9597,20,125049,28,Engineering,51,5.332759414200744,true,2,7
9599,42,115078,6,Marketing,40,6.282686240446038,true,2,16
9968,53,128417,19,Sales,57,3.590245247288345,true,4,8
3,46,65863,16,Sales,31,9.48049557054005,true,5,8
253,39,58365,39,Sales,43,2.140868679173742,false,5,13
325,42,43334,11,HR,51,1.7922664371394659,true,4,4
389,52,83413,1,Marketing,40,3.0788157306045303,true,2,16
496,65,132911,29,Sales,51,6.761927495774414,true,5,19
519,47,72933,32,Sales,31,8.651704734863305,true,4,3
549,41,107475,8,Engineering,32,9.638116715170309,true,5,1
651,33,147265,8,Support,52,2.887293607523931,false,2,18
1406,41,117566,28,Sales,46,8.143309123011713,false,3,19
1498,28,122438,37,Support,42,1.8181647829922776,true,5,18
1624,33,129323,31,HR,57,3.1080305527196073,true,5,6
1746,68,99996,35,Engineering,43,6.273661377591079,false,2,18
1942,34,126213,9,Support,53,6.233432413014944,false,3,7
2233,31,121225,38,Engineering,42,5.605727042178152,true,3,6
2274,52,145188,18,Engineering,51,5.1724421517008405,true,3,6
2464,64,120921,2,Support,55,5.109652188979777,true,1,13
2985,67,105851,20,Support,45,5.9581028473009425,true,4,2
3070,51,116928,35,Support,47,7.696489790157904,true,3,17
3415,55,116593,11,Engineering,39,8.220441894356647,false,3,1
3445,48,34027,30,HR,49,4.935352764320326,true,2,4
4110,19,67805,4,Sales,36,9.948941218956517,true,4,6
4291,58,90422,22,Support,56,2.617675658479799,true,1,9
4362,55,95424,24,Support,32,1.098011119903971,true,4,5
4826,23,126076,24,Sales,30,7.855766297789616,false,3,9
4858,20,37432,0,HR,56,9.075656307381148,true,1,7
5616,53,148198,31,Engineering,49,7.475159989638284,true,1,13
6241,26,143435,12,HR,46,4.1499294828135325,true,2,17
6267,23,110781,14,Marketing,33,8.82941429039696,false,3,4
6401,33,36560,17,Support,41,3.5018460062050583,true,3,1
6443,47,128633,11,Marketing,57,5.161796855098325,true,2,3
6508,33,115195,22,Support,47,1.120144935967743,false,1,16
6515,28,97592,14,Engineering,38,5.522017462533704,true,1,9
7099,22,37248,4,Support,53,2.296661036866412,true,1,11
7133,30,80877,0,Sales,47,4.895343921561532,true,5,5
7292,36,104095,14,Engineering,58,9.207456551240368,false,4,9
7331,62,117342,20,Support,46,0.7018743152911222,false,1,5
7380,40,33729,35,Sales,59,2.608615231910006,true,5,1
7417,61,36858,38,Sales,42,6.6219227428352045,true,5,19
7837,43,69115,14,HR,56,9.459285523714577,true,3,7
8395,21,137071,25,Engineering,33,3.6971738856875147,true,3,17
8817,66,52580,26,Marketing,30,0.7792210532703947,false,2,9
8875,42,78022,4,Marketing,49,5.545945498335341,false,4,5
8903,22,107761,3,Sales,30,2.599718641195569,true,4,10
9042,55,98894,6,Support,58,1.9871069980936051,true,2,1
9482,56,63682,33,Engineering,44,9.772893436293565,true,4,8
8008,30,134531,39,Support,59,6.51998289649915,false,4,13
225,54,94340,6,Support,36,2.0774823969588585,false,4,5
485,43,54485,30,Engineering,36,2.5751396547861862,true,5,19
847,68,118147,22,Engineering,33,5.798103004410229,true,1,19
1264,35,132781,11,Engineering,49,5.351031625768884,false,3,2
1643,48,85872,3,Engineering,56,3.0059789517785585,false,2,3
1825,57,55287,17,Sales,38,4.400895557138292,false,3,7
1999,24,71420,37,Sales,55,8.720618641813143,false,3,7
2058,27,147907,25,Marketing,46,3.568182398420221,false,1,19
2497,61,43280,22,HR,48,2.309018639733721,false,1,15
2636,33,97650,12,HR,33,4.332956407922319,true,4,7
2931,22,86091,20,Marketing,37,0.5753374475612882,false,4,15
3295,50,93985,11,Engineering,34,8.024162989195151,false,3,14
3365,42,69767,36,Sales,47,3.2704720902869697,false,4,5
4166,39,141321,21,Support,49,2.2675501642972815,false,3,15
4188,21,110249,26,Marketing,30,6.779472958666139,true,1,14
4290,24,92695,17,HR,46,7.279027858776651,true,2,11
4461,64,129721,11,Engineering,42,7.604745847860944,true,1,8
4605,66,76624,37,Marketing,52,2.1027348410435254,false,1,13
4627,27,128035,23,Support,31,4.083869182677036,false,4,6
5239,36,51256,9,Support,40,4.941066199593469,false,1,18
5446,40,47256,1,Support,58,8.781587772581076,true,3,10
5599,32,84160,26,HR,32,8.581072921161093,true,1,5
5907,49,87732,25,Support,54,2.6144503148529417,true,1,17
5953,36,67594,38,Support,35,6.24958400528985,true,5,19
6050,37,143711,8,Sales,33,4.829092408044822,true,2,11
6166,52,134512,16,Engineering,52,7.784490227901157,false,4,3
6194,61,32837,37,Marketing,38,7.643774518680987,false,2,17
6294,34,79431,26,Engineering,56,1.608552132414014,true,2,11
6764,39,37176,9,Engineering,57,3.1585999848096913,false,5,3
6784,68,85965,28,HR,49,1.444289843911828,true,1,12
6829,69,54815,21,HR,51,1.070031388645849,true,4,14
7188,45,129811,10,Sales,55,0.3979275984937525,false,5,9
8292,67,33512,20,Sales,46,6.687238735834194,false,3,3
8602,59,85412,27,HR,30,2.439628195264646,false,4,3
9124,40,118367,5,Sales,59,3.650979193882532,true,1,18
9419,60,58750,14,HR,30,2.374197942636255,true,3,19
9473,40,118279,5,HR,53,5.9794046452093985,true,5,12
9747,43,65319,35,Sales,58,0.9350134560345424,true,4,10
94,41,144921,19,Support,47,1.7503600979866274,false,5,16
331,52,113276,20,Marketing,43,8.820703303931518,true,4,16
700,69,77952,25,HR,35,6.878823649259398,true,3,6
1289,28,140777,20,HR,58,0.21024086872916903,true,3,1
1606,34,144110,14,Engineering,33,1.4713418014459256,false,1,9
1842,60,72503,5,Sales,59,0.3014751551640227,false,2,18
1951,69,108553,2,Marketing,46,3.2687176510630787,false,1,13
1966,64,141573,28,Sales,50,5.140399750447735,false,5,15
2121,29,112799,12,Engineering,50,9.903425237944138,false,1,6
2163,37,130989,30,Sales,55,7.119184372504321,false,1,4
2566,66,45185,0,Marketing,59,5.30975534906588,true,5,14
2951,20,64651,22,Sales,51,6.672701648905253,true,2,2
3134,51,136167,35,HR,59,4.233789190405521,true,5,18
3244,33,59405,22,HR,38,9.378729837169388,true,2,12
3597,28,127136,5,Marketing,34,5.5869246425329875,false,5,16
3651,36,60653,29,Support,49,5.735470220107426,true,4,9
3684,39,57659,31,HR,51,7.145027467002219,false,2,6
3904,20,113203,9,HR,44,4.010859840749733,true,3,8
4177,49,144184,21,Sales,40,3.3038023043743525,false,2,16
4435,34,90162,12,Marketing,48,3.501843831914054,false,5,9
4561,61,82107,0,Sales,52,0.685772818471243,true,2,11
4679,52,93042,39,Engineering,33,3.682965207338712,false,2,15
4734,68,139334,12,Sales,34,6.799703630793329,true,1,10
4892,21,95355,13,HR,35,8.515507775127958,true,1,14
4971,53,37919,18,Engineering,52,8.558477818304697,false,3,15
5022,45,43280,36,Support,55,9.093180729717815,false,4,10
5103,35,53382,29,HR,45,3.771130198234427,false,3,17
5164,33,141302,8,Support,39,5.197966794284832,true,4,6
5402,19,83806,5,Sales,56,4.978484910663454,false,1,19
5622,60,32019,10,HR,43,9.349542269876853,false,4,8
5660,29,95020,16,Marketing,53,3.1605055974103893,true,4,8
5729,65,58287,30,Engineering,40,5.3155384165214485,false,4,2
5879,38,72460,37,Marketing,36,6.639882276638519,false,3,10
6229,43,102497,24,Engineering,36,0.8058838123541612,true,4,19
6269,61,82181,15,Sales,49,6.363677552717731,false,5,18
6330,45,47443,31,Marketing,49,8.961411642089468,false,1,18
6346,65,95516,19,Engineering,53,3.102523443326799,true,1,1
6364,66,76870,8,Engineering,50,6.618368376243767,false,3,18
6459,68,110739,3,Marketing,58,7.6913003640371915,false,4,14
6461,55,39290,34,Support,50,2.057975650601768,false,4,15
6538,61,119082,19,HR,48,0.7205939743987211,true,2,16
6724,63,148977,6,Marketing,30,3.0704301321669636,false,3,11
6923,48,137181,21,Marketing,54,2.5475467075364575,false,1,13
7216,32,118771,19,Marketing,37,2.3705292679713184,true,2,4
7712,48,118782,22,HR,50,4.829042426229151,false,3,12
7961,53,50954,29,Sales,30,6.395946103732369,false,5,14
7992,62,57097,23,HR,57,9.430612119912587,true,1,14
8052,57,35452,12,Engineering,31,4.080356789895157,true,4,5
8223,40,88584,27,Sales,38,3.05994855430931,true,4,12
8453,21,103667,16,Support,34,3.644710161433977,false,3,15
8530,69,62735,7,Support,32,3.465295192686171,true,4,3
8926,30,37925,16,Sales,42,5.855036935800771,false,5,11
8972,63,44255,25,Marketing,48,5.76483911052379,true,1,9
9380,63,89225,39,Engineering,42,8.803776923100214,false,2,16
9818,37,57115,35,HR,52,7.7480093265148655,true,4,17
9849,57,147922,12,Support,37,3.3373530400703,false,3,10
9861,54,72348,9,Marketing,49,5.746472940051758,false,2,15
9899,21,44751,28,Engineering,32,0.5526091304209779,false,1,14
9930,38,34383,7,Engineering,31,1.5431458229709027,false,1,1
60,61,34581,17,Support,50,7.835731351079906,false,5,19
145,18,108006,4,Support,38,9.55079222499964,false,3,14
237,36,74553,37,Sales,34,6.411616446142615,false,2,13
382,58,85823,2,Support,51,3.826317789030896,true,1,9
892,51,41760,11,HR,50,6.366855267834085,true,3,16
1009,34,77078,25,Sales,34,2.7772835777740212,true,2,9
2046,41,134504,21,Sales,45,6.618774721746662,true,5,10
2248,37,44635,16,Support,42,1.2810343237139132,true,5,9
2738,33,37032,26,Support,45,1.8074069437687912,true,4,11
2789,52,50156,28,HR,34,5.195111673149078,true,3,18
3048,46,75647,9,Engineering,49,5.809049428004092,true,2,9
3497,65,114785,31,Marketing,36,9.164334405650841,false,2,14
3554,25,146348,10,Marketing,53,6.520324436740403,true,4,2
3665,45,142162,39,HR,47,2.280056773578126,true,4,11
3986,38,106018,32,Engineering,48,0.5123341368252665,false,1,15
4167,48,117317,15,Marketing,58,6.2682684583556725,false,4,8
4288,61,110983,17,Sales,32,1.5655977486800365,true,1,11
4370,45,101694,25,Support,54,0.6950335793779239,false,5,14
4452,45,57301,9,Marketing,35,3.182207243735582,false,4,14
4565,53,100729,35,Marketing,34,0.5588706679366517,true,4,5
4600,37,95250,32,Sales,58,7.225702680596962,false,5,11
4718,45,45021,37,Marketing,38,1.419448752522553,false,1,4
5052,51,141572,17,Engineering,53,0.6382011785323094,false,4,17
5230,32,78487,26,Sales,41,6.404854135698085,false,3,4
5324,45,49394,35,HR,36,5.1919976873164035,false,4,6
5464,22,108563,31,Engineering,31,2.6009426728904494,false,4,8
5528,36,131131,14,Marketing,32,7.078557504087931,false,3,13
6064,38,72485,10,Sales,36,4.022317860011018,false,5,8
6599,18,113441,21,Marketing,45,5.63138156860266,true,3,3
6952,23,32682,10,Sales,44,0.2820863163396081,true,1,19
7060,30,105023,6,Marketing,52,1.0429408813372043,true,3,9
7272,36,141218,14,Sales,59,8.95218915346694,false,4,12
7306,51,148294,7,Engineering,48,2.0491911232821836,false,3,8
7659,51,103695,5,Marketing,42,0.784115430036898,true,1,17
7663,35,101540,24,Support,52,3.1206465825777743,true,1,5
7719,40,49362,11,HR,41,9.140961360952321,false,5,1
8348,30,63872,10,HR,41,2.3470722236045405,false,5,8
8512,55,112979,37,Support,32,2.74796296502803,true,3,7
8641,35,118293,38,Marketing,46,2.329526726690716,false,5,15
8792,41,126085,16,Engineering,43,6.232449421369398,true,2,16
8833,52,50373,32,HR,56,0.04589546993055249,false,4,18
8924,19,140572,11,Marketing,57,3.742451066849124,true,3,13
8942,64,51134,25,HR,40,9.739589068041292,true,3,6
9002,27,39664,32,Sales,35,8.747619949726861,true,4,18
9039,44,113115,17,HR,43,9.255611012114977,false,4,10
9087,26,144507,7,Engineering,40,7.363893264705185,false,3,14
9246,38,72864,13,Engineering,50,4.785145895827162,true,4,15
9425,68,147725,4,HR,45,5.219996420960645,false,2,17
9637,66,137772,12,Engineering,33,7.017547604723594,false,4,19
9659,38,69242,27,Marketing,34,9.558047768625114,false,4,13
9876,66,61668,9,Sales,40,1.2001320897346701,true,5,5
206,50,31831,35,HR,30,5.624864664982302,true,1,6
208,59,58511,20,Sales,44,0.4931802980911759,true,2,1
259,23,110771,0,HR,36,3.390449590252036,false,1,5
524,33,116338,21,HR,47,1.4032955311072548,false,1,4
1048,38,139916,3,Support,36,9.957771210709272,false,4,15
1188,56,32889,37,HR,38,8.125587638361637,true,1,6
1781,31,99306,13,Support,36,5.6131402032885545,true,3,4
2034,55,109803,21,Sales,57,4.886771313278885,true,2,11
2728,27,63617,10,Marketing,49,7.259026555267517,true,2,8
2863,69,146049,32,Support,49,5.193845010185388,true,3,12
3059,25,44481,18,Engineering,38,3.324515331941341,true,5,6
3388,45,46978,21,Engineering,50,7.492280947760351,false,3,9
3572,68,138730,8,Marketing,55,5.423936502500713,true,3,8
3828,54,120787,3,Sales,48,3.115002266091227,true,2,2
4242,68,118913,15,Support,51,2.4733320143520796,false,4,5
4516,21,141126,27,HR,45,4.656071169607483,true,4,16
4555,37,69713,26,Sales,55,9.261437636409608,true,3,19
4805,43,97913,18,Engineering,48,1.283778061334997,false,1,3
5342,21,101596,31,HR,32,4.843135985164853,true,2,10
5439,39,99767,2,Engineering,58,2.4543768919213536,true,1,7
5603,47,52191,38,Engineering,57,7.413979361616779,false,1,12
5996,55,71435,37,Marketing,46,3.895945439924872,true,4,5
6042,65,78704,26,Engineering,37,8.08477032722368,false,2,10
6231,49,70498,21,Support,53,1.2058930723159234,true,3,18
6551,44,89300,34,Support,45,2.65213605796903,false,4,16
7236,23,91404,32,Engineering,56,7.939268415279348,false,2,9
7593,23,112427,38,Sales,57,3.904227652024254,true,5,10
7762,31,40712,31,Marketing,47,0.4523152530115693,false,1,17
7902,41,117242,9,Engineering,47,2.1374349523294733,true,3,13
8273,43,32263,8,HR,41,1.4282429515236694,false,3,5
8282,32,49014,28,HR,33,2.898095293912031,true,5,17
8591,23,82182,19,Engineering,55,9.7694894510792,false,3,7
8689,53,55530,10,Support,45,9.583785631215685,false,2,16
8698,35,121378,11,Sales,57,0.4176160812703489,true,2,17
8821,19,113000,29,Engineering,49,2.693061789154317,false,3,4
9033,48,93908,12,Sales,45,9.650536004979823,true,5,1
9673,23,119244,18,Sales,50,4.137969066139209,true,3,18
9769,40,39496,31,Engineering,57,8.308204848763497,false,2,1
9774,35,53563,25,Engineering,33,6.876605912277295,false,3,17
9790,41,127288,10,Marketing,54,0.09777659958152052,false,2,16
9983,47,40832,8,Marketing,55,1.6192028066439446,true,4,1
228,66,66613,0,Engineering,35,5.427034722495039,true,3,14
243,49,65851,34,HR,54,6.916632307447195,true,3,5
433,37,138522,4,Sales,35,9.224972097486772,false,3,6
851,18,77013,14,Sales,37,4.875985100792742,true,3,12
1047,39,131437,18,Engineering,54,2.317427676687421,false,2,4
1154,52,77965,14,Support,59,1.0227379876421672,true,5,16
1362,47,65393,26,HR,55,4.574805321487663,false,4,5
1502,59,101688,26,Engineering,36,1.1174718376248716,false,1,7
1694,46,128412,21,HR,51,7.33146467924249,false,5,3
1730,54,104632,0,Engineering,34,8.433752438690199,false,1,15
1895,32,72029,21,Sales,43,6.26769755869576,false,3,7
2098,29,119859,35,HR,37,2.0376625953199987,false,5,18
2557,19,84304,14,HR,50,5.433538712962963,false,4,15
2625,22,50968,39,Support,53,1.0988151248268996,false,5,18
2825,19,116555,1,Sales,48,7.7512006254145085,false,3,8
2906,40,147419,2,Marketing,30,6.136117754574546,true,1,1
3000,56,86494,23,Marketing,48,1.6069663871089002,true,5,9
3461,69,48325,5,Support,49,4.508965706146897,true,3,1
3622,38,139034,26,Sales,58,1.926135564729362,false,2,7
3709,66,68138,15,Engineering,35,2.1758218283397057,true,1,8
3807,20,135431,24,Sales,35,1.8014132408576666,true,5,12
4041,21,62442,6,Engineering,47,4.111679783434137,true,1,9
4088,43,84989,4,Support,51,0.7905611343050767,true,3,10
4091,24,88595,12,Marketing,43,3.873452007292798,false,3,9
4125,31,64248,27,Engineering,39,8.121629440118863,false,1,18
4252,64,89940,20,Support,32,6.87926808978413,false,1,6
4377,51,148019,13,HR,52,8.4977956942763,true,3,16
4623,62,144187,1,Engineering,49,8.122783666641693,true,5,7
4658,21,45932,36,Sales,34,5.264919466137603,true,4,19
4659,40,55714,2,HR,51,1.1561555801670464,false,3,17
5067,53,132236,20,Sales,53,6.607815401913104,true,5,9
5244,59,102356,1,Engineering,55,9.226788836351785,false,4,15
5695,46,104420,31,Marketing,38,6.148829959020729,true,3,18
5898,26,138500,36,Marketing,43,0.6264861804179367,false,3,5
5923,56,145503,5,Marketing,34,4.215809485009148,true,4,1
6326,69,90155,38,Support,35,3.8461430584519842,true,5,7
6351,28,119557,4,Marketing,48,5.749351480917936,true,4,1
6679,57,104822,9,HR,43,6.300737056293579,true,3,19
6822,68,141054,23,Support,39,8.928971096315335,true,3,8
7068,24,84774,6,Engineering,31,1.7443232101181227,true,4,17
7484,46,76326,36,HR,49,4.911336582536675,true,3,2
7494,44,121786,26,Engineering,52,9.459418542034285,false,1,10
7630,60,99506,30,Sales,56,4.103669557751405,true,5,16
8043,23,37425,26,Sales,35,6.432383953782458,false,5,15
8419,59,112598,35,HR,57,3.447776235683364,true,1,13
8445,41,69879,30,Sales,40,3.665234427163578,false,1,3
8703,21,56173,20,Marketing,57,3.213523148080114,false,2,13
8756,31,57912,39,Engineering,30,8.718059410973979,true,4,6
9228,21,42270,5,Support,30,0.5020611951497322,true,2,10
9230,69,50724,39,HR,44,8.354481891113258,false,3,11
9509,43,70078,0,Support,47,9.443162424204415,false,1,1
9554,22,65139,21,Engineering,30,3.048103196942016,false,5,10
9582,33,64370,13,Engineering,47,9.574297186143546,true,1,5
9705,37,125797,10,Support,39,5.481682614645431,false,3,9
9798,33,71598,4,Marketing,37,6.337961430561173,false,1,2
9855,42,106067,17,HR,47,4.183182914985952,false,1,8
102,18,146854,17,Engineering,46,8.380481935945857,true,5,10
135,57,128682,7,Marketing,32,7.532004760410383,false,2,16
627,58,128918,2,Sales,33,3.439718273535113,true,4,18
911,22,52958,8,Support,53,0.2702919616889288,false,2,10
983,40,79390,9,Marketing,37,3.2268369465038482,true,5,2
1298,40,46091,31,Sales,36,4.433535331055264,false,5,17
1390,49,100658,28,Marketing,34,2.8146847061804015,false,5,9
1449,22,42120,37,Engineering,57,7.643228771431721,true,3,15
1509,42,100864,23,Support,52,9.978094555829484,true,5,16
1568,19,34725,21,Engineering,59,7.964950727244432,true,2,12
1970,23,55457,8,Sales,43,1.0817929750703492,false,1,18
2332,66,140432,35,HR,58,6.439834233704885,false,3,11
2534,22,102154,28,HR,54,9.843685840863142,true,3,3
3211,23,55218,9,HR,58,0.19782356080236596,true,1,11
3378,67,58900,18,Sales,49,0.502126886114157,false,3,19
3500,22,65343,33,Engineering,44,5.336064680086736,true,5,11
3680,25,103527,1,Sales,35,5.687631638451323,true,3,2
4028,44,115548,21,Engineering,57,5.09172454009155,true,1,3
4804,20,45141,16,Marketing,39,0.17039576052971905,true,4,4
5440,27,134332,3,Support,37,5.727351999905151,false,5,18
5473,24,125549,23,Support,32,0.8940643098346202,false,1,6
5553,21,96202,30,HR,34,9.734589827177619,false,2,11
5626,46,48030,18,Engineering,47,0.47829245225852746,true,3,15
5731,34,60436,35,Engineering,50,2.208143075070125,false,3,7
5779,57,123993,12,Sales,42,6.5093331154688485,true,3,19
5798,55,132063,10,Sales,49,1.054910603742547,false,5,14
6012,26,35079,39,Sales,56,9.727517097271434,false,4,14
6421,64,68485,0,Engineering,56,7.991886918125005,true,5,14
6514,18,98879,27,Marketing,50,8.212646989848752,false,1,6
6751,68,100097,34,Support,30,0.4940354760452048,false,4,2
6814,21,93083,33,Engineering,44,8.56306085626771,true,4,9
6873,55,53450,23,HR,36,9.946703614441804,true,2,14
6890,69,107513,1,HR,31,5.749321773654529,true,4,4
7090,63,121963,29,Engineering,41,1.076135614747109,false,3,8
7535,32,113301,5,Marketing,40,2.5242134971167274,false,3,18
7573,42,133587,0,Support,59,3.045650154050853,true,3,3
7628,35,36414,16,Engineering,31,7.867160023533692,true,3,10
7853,32,48687,7,Support,54,9.322238378405713,false,3,11
7950,61,124088,22,HR,32,0.5904350120180246,false,2,13
8134,65,112938,23,HR,46,4.020975129423327,true,4,10
8156,43,113984,12,Engineering,33,7.108503823423064,false,5,14
8263,61,103809,3,Sales,59,2.819329678209285,false,4,17
8301,65,142317,18,Marketing,32,5.090482934260217,false,5,9
8409,18,148384,8,Engineering,44,4.539849244745157,true,5,10
8714,40,136965,11,Sales,48,3.9401755224281065,false,1,9
9085,31,109424,12,HR,51,2.0391799651757845,false,2,1
9334,69,56015,37,Support,56,4.20661753337673,false,2,4
9647,45,35702,28,HR,36,7.242870446376547,false,3,16
9720,61,95267,4,HR,39,7.183100963849168,false,5,19
9986,63,44708,26,HR,30,8.013099006087824,true,5,7
8168,41,120709,15,Support,58,4.47507492074815,true,1,5
494,51,142482,11,HR,32,1.2023022618774737,false,4,2
625,42,43894,0,Marketing,59,0.1680174977386284,false,1,13
737,62,51182,35,HR,36,7.556450280022728,true,2,15
770,45,71708,21,Marketing,50,5.516779027412593,false,5,16
1073,32,145817,24,Marketing,44,9.17175261247369,false,3,8
1105,30,142150,3,Engineering,41,3.705728450988439,true,1,6
1437,50,57713,2,HR,32,6.40342431476493,false,3,5
1472,47,79882,30,HR,41,7.687299825138519,false,5,6
1571,57,118207,8,Engineering,46,6.576200033130391,true,5,12
1709,66,86893,9,HR,55,1.8929103498580113,false,3,18
1769,35,41173,11,Sales,55,8.181754166205494,false,4,11
2160,21,129329,9,Engineering,50,6.533303792435392,true,2,8
2164,41,104921,14,Marketing,52,0.11779733972017037,false,3,8
2194,65,127151,25,Engineering,30,9.020991191516865,false,2,8
2345,65,66943,17,HR,58,2.959443249139082,false,3,9
2389,32,47158,26,Support,38,3.842701468102673,false,3,15
2449,68,131999,20,Marketing,46,6.561329442444077,false,5,7
3131,69,118667,36,Support,35,1.626767908730049,true,1,16
3249,23,47529,31,Marketing,45,3.929470803681785,true,3,2
3327,33,73909,13,Support,47,9.949559437693898,false,4,7
3504,32,38656,36,Engineering,56,5.766197261137679,false,2,7
3698,66,89900,16,Sales,32,5.941012950852976,false,2,8
3872,64,108424,32,Marketing,40,0.1835307229850447,true,2,2
4044,52,32347,22,Sales,38,2.0609582323505435,false,1,10
4083,64,74440,0,Marketing,32,5.561189857765745,true,2,16
4143,43,132157,10,Support,50,9.657915129815576,false,3,1
4182,63,99803,35,Engineering,54,2.6763354363924963,false,1,10
4239,23,147116,35,HR,52,1.7795739357475404,false,2,15
4378,54,62599,0,HR,37,6.957438715617076,true,2,19
4399,28,40567,38,Support,59,2.243202430285731,true,4,15
4890,64,96046,22,Sales,53,9.0684244770484,true,3,3
5471,57,91687,2,HR,49,9.89761951192068,true,5,17
5545,51,36615,36,Sales,38,6.131489603765994,false,5,6
5724,57,58783,37,Marketing,36,2.2239102598955363,true,5,9
5789,31,55009,39,Support,31,9.964176708532309,true,4,18
5938,54,58173,17,Support,46,2.893092139535339,false,2,15
6283,37,105350,3,Marketing,33,2.3942497073030324,true,2,8
6322,36,54281,34,Marketing,50,3.3415689260861625,false,2,18
