UserID,Age,Salary,ExperienceYears,Department,HoursPerWeek,PerformanceScore,Remote,Satisfaction,ProjectsHandled
1711,62,131226,37,Support,52,1.8467434769224789,False,1,11
1712,31,98049,38,Engineering,51,5.035359357550362,True,1,16
1713,47,88182,8,Sales,36,2.2142178677025326,True,4,12
1714,67,32801,30,Engineering,51,3.780697836701521,True,2,4
1715,21,127881,6,Marketing,41,8.53454227409543,True,5,9
1716,35,109431,16,Support,31,8.914183432526265,False,3,1
1717,54,69749,34,HR,43,9.966792508817935,False,2,6
1718,42,103757,36,HR,52,9.439042800150816,False,2,1
1719,65,85654,17,Sales,45,6.712507243857352,True,2,8
1720,18,101574,32,HR,53,4.317259941976413,True,1,13
1721,63,127567,3,Sales,36,0.5769237529194193,False,1,19
1722,32,85381,22,Support,33,6.081661135034794,True,5,4
1723,26,88601,10,Engineering,49,2.106806620040457,False,3,7
1724,32,45082,8,Marketing,57,8.501362838296062,False,2,18
1725,66,44648,29,Support,34,5.488988793497203,False,1,10
1726,41,30364,7,Support,43,7.33501682896137,False,4,15
1727,21,64568,39,HR,38,6.734950346870261,True,1,13
1728,29,109646,4,HR,34,3.47331191831333,False,2,18
1729,54,101494,11,Marketing,31,7.590860502126242,False,2,12
1730,54,104632,0,Engineering,34,8.433752438690199,False,1,15
1731,60,37436,14,Support,58,7.441304363686443,False,4,8
1732,23,116713,24,HR,32,7.768067803242971,False,4,11
1733,56,56754,17,Support,39,3.600155396667316,True,2,3
1734,63,90194,37,Engineering,37,9.43687932748237,False,1,14
1735,41,54544,25,Sales,55,4.245721183560761,False,3,8
1736,28,90180,39,Engineering,39,8.970502185464644,True,3,6
1737,30,93295,2,Support,58,8.578093898080157,False,2,1
1738,51,42638,21,Support,31,1.243309753784284,False,4,10
1739,42,95715,25,Marketing,43,9.662705595916176,False,3,2
1740,24,99409,18,Support,56,9.963416853833701,False,1,8
1741,69,148648,38,HR,33,6.061465167290007,False,5,14
1742,21,113106,35,Marketing,50,7.831100508599481,False,5,1
1743,25,143759,20,Support,41,9.336870375518163,False,4,7
1744,37,47157,25,Engineering,49,0.20024390469630005,True,5,1
1745,46,75565,12,Support,58,9.299900242979815,False,1,5
1746,68,99996,35,Engineering,43,6.273661377591079,False,2,18
1747,62,143620,23,Engineering,45,8.284564003692832,False,2,17
1748,63,95888,25,Support,34,5.407222730198733,True,1,17
1749,27,86095,20,Engineering,55,5.305460393935164,False,2,13
1750,60,94947,17,Sales,45,8.975182057446101,False,1,4
1751,51,117122,14,Marketing,56,5.074720064847754,False,1,16
1752,43,100880,14,Support,58,4.717893811207957,True,5,17
1753,58,34507,5,Sales,33,6.081888084283914,False,5,18
1754,66,133134,30,Engineering,58,5.185699811623582,True,4,2
1755,20,73988,27,Engineering,32,4.462869561384522,True,5,12
1756,23,128421,7,Marketing,30,1.8052382822779534,False,2,10
1757,22,46865,28,Sales,59,3.974004871331347,False,5,9
1758,22,132591,20,Sales,33,2.820457008343439,True,1,4
1759,64,57213,16,Support,38,4.004647265151703,False,5,15
1760,40,85954,23,Engineering,30,5.931582953129842,True,2,10
1761,66,87450,35,HR,45,6.088517370974106,False,4,9
1762,26,34477,30,Support,52,2.3866147829270865,True,3,7
1763,52,92222,33,Support,32,0.844786466159656,True,1,11
1764,37,36533,1,Support,53,7.444376890341634,False,2,2
1765,66,79395,2,Marketing,35,5.285706927464283,True,2,16
1766,59,53396,29,Marketing,42,4.421013496369963,False,3,6
1767,52,42755,7,Support,46,1.2959546880454254,True,4,8
1768,67,30865,6,HR,44,4.146637509468823,True,1,18
1769,35,41173,11,Sales,55,8.181754166205494,False,4,11
1770,34,88905,18,Sales,50,5.814356294645544,True,3,4
1771,41,68097,25,Engineering,59,0.9097551273591442,True,1,4
1772,20,63371,27,Sales,41,3.3227513312735946,False,5,10
1773,49,134060,14,Sales,58,9.798020259135864,True,4,16
1774,52,41254,13,HR,37,5.445074714020729,True,5,3
1775,55,34018,13,Sales,56,2.863960795959024,True,1,12
1776,30,35192,2,HR,45,9.134447462019205,True,3,17
1777,64,32015,28,Marketing,32,3.3600063400338853,True,5,5
1778,42,138154,5,HR,57,7.299073344991484,False,5,3
1779,26,98916,22,Marketing,57,1.4722050571811962,False,2,16
1780,21,58343,27,HR,33,1.5649311409894007,False,1,19
1781,31,99306,13,Support,36,5.6131402032885545,True,3,4
1782,54,35829,13,Marketing,44,2.3982331857503416,False,2,9
1783,51,64381,19,Marketing,40,0.4933208652834764,True,4,4
1784,28,141451,12,Sales,45,9.264654399756672,False,3,10
1785,58,111081,26,Marketing,51,0.5598954861458327,False,2,17
1786,20,48263,34,HR,43,7.174378866956652,True,4,16
1787,45,133676,1,Support,52,3.329858226974597,False,3,7
1788,46,83260,39,Support,42,9.335049651103096,True,2,15
1789,26,73306,23,Sales,38,9.86052389173427,True,3,18
1790,20,121211,28,HR,54,3.3543065133106618,True,5,6
1791,42,88418,2,HR,47,5.91106819603462,True,2,15
1792,51,120898,3,Engineering,32,7.729847545709517,False,5,11
1793,29,30148,1,Marketing,49,1.2340934998328534,True,2,5
1794,59,31754,19,Sales,51,7.09462303872916,True,5,16
1795,26,56745,14,Support,34,9.061974844156607,True,1,12
1796,32,102914,31,Engineering,51,1.7850254727202453,True,5,4
1797,57,141895,0,HR,56,8.387100913283499,False,1,2
1798,42,85833,37,Marketing,53,1.1560347267093696,True,3,16
1799,22,50140,34,Support,31,5.683016965422695,False,4,8
1800,28,104907,6,Engineering,51,3.393636692797987,False,4,17
1801,51,90653,12,HR,54,4.7171586057287485,True,4,9
1802,41,122535,0,Support,50,3.0063218460446697,False,1,6
1803,32,91521,13,Support,46,2.6053937161346754,True,4,4
1804,55,108315,28,HR,45,7.431391899077365,True,4,13
1805,25,61075,2,HR,58,2.2311321476110857,True,5,14
1806,22,60697,23,Sales,53,4.0841304417028566,False,4,12
1807,65,84544,0,Support,49,2.745570793168277,True,1,3
1808,43,39795,9,HR,53,2.386350841181717,False,5,15
1809,35,94555,12,Engineering,42,6.270961110207207,True,1,15
1810,23,82204,35,Marketing,49,0.45428616258022525,True,2,15
1811,54,133996,8,Sales,40,7.888987370037086,True,4,15
1812,65,99754,13,HR,37,5.462340639533881,False,1,8
1813,30,94860,35,Marketing,54,8.284373961073392,True,1,17
1814,45,133107,9,Sales,50,2.1301598339812813,False,5,14
1815,22,81529,39,Support,34,7.094060408405558,True,2,6
1816,30,41672,22,Marketing,31,4.205838414318209,False,2,17
1817,34,84238,34,Sales,54,0.7680397716570297,True,4,2
1818,67,126578,6,HR,56,7.524763922123317,True,3,11
1819,57,65950,34,HR,33,7.621872353994483,False,3,16
1820,62,41009,1,Sales,32,2.709168658904847,True,5,19
1821,49,77096,14,Support,31,9.160460189581173,True,4,17
1822,46,49544,8,Sales,32,7.6396979676672485,True,5,6
1823,68,85728,16,Engineering,45,3.0675736912338936,False,4,14
1824,20,59381,38,Sales,49,2.391089424054087,False,2,13
1825,57,55287,17,Sales,38,4.400895557138292,False,3,7
1826,51,94610,14,HR,35,2.9278981477791133,False,1,13
1827,57,98122,17,Support,55,2.1702305391450736,True,3,6
1828,44,98184,23,Sales,44,3.9910075722523928,True,4,2
1829,30,70081,22,Marketing,34,0.2570422282634899,False,3,5
1830,62,113637,11,HR,58,4.014110706813819,True,1,12
1831,50,75312,22,HR,38,2.2166262821730163,False,2,15
1832,23,117228,20,Sales,53,2.643341869759844,True,2,6
1833,41,102943,25,Marketing,35,0.8255328623220637,False,4,1
1834,36,112790,7,Sales,32,5.889316836356217,False,3,11
1835,33,110770,29,Marketing,52,4.720092275726361,False,4,12
1836,57,82726,33,HR,42,7.506273778897789,True,3,3
1837,45,52211,1,Marketing,55,9.870986251793473,False,5,19
1838,50,59480,4,Sales,51,1.1953400847878914,False,4,13
1839,65,77780,30,Engineering,57,2.7242508895342556,True,3,11
1840,58,87138,32,Engineering,44,6.824541280449042,True,5,7
1841,30,120382,3,Marketing,40,2.373120091014509,True,4,12
1842,60,72503,5,Sales,59,0.3014751551640227,False,2,18
1843,62,87893,22,Support,45,1.0980662394796548,True,5,16
1844,42,76193,18,Engineering,44,4.336269274584802,False,4,8
1845,59,144002,7,HR,53,4.307846521226939,True,1,13
1846,53,91358,38,Sales,57,9.723046906268912,False,2,17
1847,44,110857,12,Sales,35,4.659500338977675,False,5,4
1848,55,108182,0,Engineering,43,6.780677074684933,False,3,9
1849,24,52117,5,Support,40,4.922010017133439,True,1,9
1850,22,89056,6,HR,55,2.699184989128266,False,3,10
1851,60,147928,26,Support,49,1.0545106511460012,False,1,11
1852,62,88706,14,HR,39,8.590740160898969,False,4,1
1853,68,100429,33,Engineering,45,1.5266269443522518,True,4,17
1854,48,39476,22,Sales,41,0.9689361592286572,True,3,7
1855,40,112806,23,HR,36,2.138286110290406,True,3,11
1856,59,85006,14,Sales,36,0.024886392349403597,False,3,13
1857,27,117238,34,Marketing,56,0.7196514982499291,False,5,6
1858,49,146946,3,Marketing,53,6.351967684341048,True,2,8
1859,60,99918,36,Engineering,47,2.435476068578951,False,3,10
1860,47,93155,16,Engineering,44,3.3851209564192097,True,4,14
1861,56,97321,30,Engineering,56,8.352997548496928,True,4,12
1862,48,75798,37,Marketing,35,7.728995829388813,True,3,11
1863,35,107271,9,HR,59,4.9224810103736285,True,3,7
1864,53,60177,26,Support,48,6.129766582604273,True,4,13
1865,19,126248,5,Engineering,37,0.858112784402213,True,5,2
1866,31,112215,5,Support,49,7.615947014813579,True,1,3
1867,30,73013,14,Support,44,5.161914666952521,False,4,1
1868,46,130901,3,Marketing,59,5.709491019426274,False,1,6
1869,29,112600,39,HR,33,6.65526965436341,True,3,1
1870,56,126099,6,Marketing,47,5.001752991027137,False,2,2
1871,19,149578,25,Engineering,42,5.216926301902575,True,3,10
1872,49,83450,30,Marketing,51,4.996355868228777,False,3,12
1873,30,128628,1,Marketing,51,4.968174781435703,True,3,5
1874,63,77928,27,Marketing,30,7.50205300708323,False,4,9
1875,44,122403,12,Engineering,57,4.272085271808001,True,4,12
1876,66,75382,17,Engineering,37,0.028933184967371295,False,2,8
1877,58,129290,29,Marketing,48,6.120631761218821,True,1,10
1878,34,115038,10,Marketing,46,9.526624749262835,True,1,14
1879,57,30760,12,Support,39,2.5695983079156495,False,1,15
1880,48,54142,23,HR,30,8.161933311721665,True,3,8
1881,51,140189,28,Support,30,4.5549020828308,True,2,9
1882,41,137532,4,HR,50,6.429820699080601,True,3,5
1883,62,47290,34,HR,34,8.908737311273853,False,2,1
1884,52,101035,18,Marketing,30,7.710136127982735,False,5,11
1885,65,30364,12,Support,50,8.845733884418081,False,4,4
1886,23,86921,4,HR,52,0.09519978876181057,False,3,6
1887,36,49797,13,HR,50,1.8731498464335106,False,5,17
1888,47,136331,37,Engineering,54,4.234944125658091,True,1,4
1889,24,62535,21,HR,49,8.478417974531032,True,5,5
1890,27,76300,8,Marketing,42,8.38391932173527,False,4,14
1891,58,77176,39,Sales,38,1.8514033197394753,False,4,18
1892,49,46105,25,Engineering,45,1.4224243309572138,False,4,3
1893,51,37939,4,Sales,57,8.347024351965324,True,5,11
1894,45,109472,28,Marketing,37,5.414342940307546,True,1,15
1895,32,72029,21,Sales,43,6.26769755869576,False,3,7
1896,47,45863,2,HR,58,8.092060746655799,False,1,4
1897,54,108097,27,Sales,46,2.1174646358716176,False,2,6
1898,46,40447,37,Support,58,1.3648479990474005,True,2,10
1899,39,126160,13,Marketing,33,8.59044262784156,False,3,7
1900,21,76940,13,Support,36,1.117741059162033,False,4,3
1901,37,140182,10,Sales,46,0.881808506960764,True,3,15
1902,49,107947,8,Support,57,2.7707517561671025,False,5,16
1903,53,115001,37,Engineering,53,3.1684886020074354,False,4,3
1904,67,133752,5,Sales,45,2.4113535405120157,False,3,12
1905,21,49642,0,Support,43,7.416232725002157,True,3,5
1906,44,126798,24,HR,45,9.733541127929895,True,5,5
1907,34,125899,15,Sales,56,1.995913427246343,True,5,1
1908,29,97643,14,Engineering,31,7.818521895321466,True,1,6
1909,39,37928,33,HR,53,0.4424221026811681,False,2,15
1910,34,78002,16,Sales,44,1.1890266041882103,True,3,13
1911,27,114853,2,HR,40,5.151174169789624,True,1,7
1912,18,144614,2,Sales,42,9.996088694922253,True,4,18
1913,39,147517,36,Sales,33,9.493656497813646,True,4,19
1914,43,55017,16,Marketing,53,1.1194294017259987,False,2,6
1915,35,109064,37,Support,30,2.3968691604589445,True,4,8
1916,67,149694,0,Sales,44,9.457918497239618,True,2,3
1917,31,43313,6,Engineering,41,1.5072390603564423,True,4,17
1918,64,31559,25,Support,50,7.427889752276653,True,4,14
1919,46,80893,38,Marketing,38,0.011080234076852324,True,3,14
1920,29,45167,18,Support,36,6.317121026751725,False,5,2
1921,53,110879,29,Support,32,4.946004218427229,True,3,4
1922,52,68598,13,Sales,45,4.71025279716765,True,1,9
1923,69,37523,12,Engineering,33,8.291917507533947,False,5,16
1924,29,79777,19,Sales,55,0.8073434524793133,True,3,1
1925,24,58439,25,Engineering,52,3.773321439100984,False,5,2
1926,46,146378,26,Engineering,43,4.46038544973299,False,5,12
1927,28,111060,24,HR,51,1.2392655965721666,False,5,16
1928,50,43285,8,Sales,42,0.8566654637433591,False,4,15
1929,23,40973,11,Marketing,58,1.7961430455733551,False,5,19
1930,64,52694,9,Support,49,2.410477249798042,False,4,6
1931,32,65774,5,HR,48,9.66060577457202,True,5,19
1932,49,34302,33,Marketing,56,4.756137112516827,False,4,15
1933,68,145776,18,Sales,31,5.102890326725254,True,5,4
1934,28,52391,5,Engineering,39,7.069982049607359,False,1,16
1935,40,34611,1,Sales,57,6.842667978035904,True,3,11
1936,43,39372,14,Sales,54,5.027774021129657,False,5,7
1937,51,54312,16,HR,48,3.3983839418450925,True,1,2
1938,63,44080,15,Marketing,44,3.3105169358743955,False,3,7
1939,51,110618,27,HR,36,0.577107338895112,True,2,12
1940,46,142945,20,Marketing,44,8.996301392724256,True,5,14
1941,21,138397,7,HR,46,7.693945237267567,True,2,15
1942,34,126213,9,Support,53,6.233432413014944,False,3,7
1943,52,50874,9,Engineering,45,3.960817432142243,True,3,18
1944,30,92537,9,Engineering,46,5.824657306508772,False,5,11
1945,58,103914,8,Engineering,57,4.850898049685996,True,1,10
1946,56,31597,27,Support,45,2.7393497847888404,False,5,14
1947,32,41600,23,Support,47,2.9857274670803435,False,1,3
1948,46,33747,18,Engineering,46,8.74479706456055,True,5,18
1949,46,109415,32,Engineering,33,6.3490807247590295,True,1,12
1950,28,147358,3,Marketing,31,0.014224847421286935,False,4,1
1951,69,108553,2,Marketing,46,3.2687176510630787,False,1,13
1952,49,54815,11,Sales,46,3.3994546472535383,False,1,2
1953,19,114500,17,HR,31,7.0633555945161595,True,3,15
1954,64,124348,22,Marketing,51,7.0045334248111155,True,2,11
1955,31,135736,19,Marketing,31,4.641548530052091,True,5,6
1956,37,54714,5,Marketing,58,9.509794128113946,True,3,6
1957,39,48890,33,Marketing,44,8.72229169734146,True,2,12
1958,28,91509,1,Support,58,8.662107147290214,True,3,16
1959,44,91824,29,Sales,57,3.4826551097162795,True,3,16
1960,20,34725,8,Marketing,57,4.309997891524296,False,5,10
1961,34,73205,26,HR,45,4.189619245283227,False,4,17
1962,61,50684,33,Marketing,40,4.402668824639972,True,3,2
1963,45,121861,39,Support,58,8.892107950108665,True,5,13
1964,46,87911,23,Engineering,31,2.4912069956979987,True,1,17
1965,38,128078,16,Engineering,37,8.021950709593233,False,2,9
1966,64,141573,28,Sales,50,5.140399750447735,False,5,15
1967,33,43092,35,Engineering,59,2.490841857332823,True,4,7
1968,54,125918,11,Marketing,53,5.2729377885955415,False,5,13
1969,37,69770,30,Support,41,1.9544162067404314,True,5,10
1970,23,55457,8,Sales,43,1.0817929750703492,False,1,18
1971,36,101667,18,Marketing,57,8.38177417832051,True,2,10
1972,22,141565,16,Engineering,43,6.993220234306598,False,2,18
1973,20,120751,1,HR,53,2.0497899021386887,True,4,14
1974,18,92894,39,Marketing,41,9.42294730258649,False,2,19
1975,55,91305,4,HR,31,0.2439837334124917,False,1,1
1976,32,42612,38,HR,43,3.3328018705018136,True,4,4
1977,51,132841,15,Sales,52,0.21653038491536658,True,1,14
1978,52,108627,16,Support,54,1.4229759328933322,True,1,5
1979,66,130639,26,Engineering,41,1.800793761634114,False,5,5
1980,42,67089,6,Engineering,53,8.103348677305677,True,5,14
1981,41,125295,7,Marketing,58,9.930396705333846,True,5,8
1982,29,141558,7,Engineering,38,8.673202746110553,True,3,12
1983,35,82137,22,Sales,58,6.3513298878203805,True,1,17
1984,32,30559,31,Engineering,37,7.229234300574222,False,2,3
1985,61,96249,17,Marketing,49,5.228209940206852,True,4,4
1986,33,67361,37,Engineering,45,4.225436066479919,True,3,5
1987,44,110720,11,Support,39,6.9216893084243925,False,5,1
1988,25,45261,14,HR,36,9.731166860093822,True,3,2
1989,63,50372,27,HR,44,0.28894042356316985,True,3,5
1990,42,85355,37,HR,54,3.1408495032402595,True,1,19
1991,34,127676,30,Support,38,3.3005980300712046,True,1,5
1992,46,128560,8,Sales,33,4.142508558200996,True,2,13
1993,25,87920,7,Marketing,52,6.2689214690144865,True,4,5
1994,32,142878,18,Support,35,5.137531624797013,True,4,8
1995,44,62544,7,Marketing,57,0.187290490257912,False,5,9
1996,63,30037,33,Sales,41,4.116095783853716,False,2,15
1997,67,73032,3,Support,44,6.194487045233032,True,4,3
1998,69,108233,30,Engineering,48,5.048247249304842,True,3,1
1999,24,71420,37,Sales,55,8.720618641813143,False,3,7
2000,20,144234,2,HR,51,3.985956706680205,True,4,13
2001,46,127243,34,Support,53,0.125586798269115,False,3,3
2002,61,121552,18,Sales,31,2.848985175544988,False,3,10
2003,41,64600,28,Sales,57,1.3567262696898819,True,5,18
2004,20,78285,9,Support,48,2.5023032345282514,False,3,16
2005,37,92008,11,HR,53,3.62088018036875,False,4,9
2006,63,119520,29,HR,49,6.766556523211554,True,1,15
2007,32,35167,29,Sales,49,3.241699952981798,True,3,14
2008,42,30432,17,Marketing,31,8.841091750638665,True,4,19
2009,47,99687,23,Sales,44,2.9956790938963227,True,3,6
2010,31,143216,31,Support,56,1.36933412141511,True,2,7
2011,24,101947,8,Support,55,1.6886541747092298,True,5,5
2012,34,126324,23,Support,41,9.345798638819616,True,1,13
2013,61,80903,25,HR,58,4.548144712987585,True,3,5
2014,37,122159,2,Engineering,30,4.031260680625001,True,4,14
2015,53,84149,22,Support,52,0.6890088109852621,True,1,1
2016,26,117640,10,Support,43,7.333210687819185,True,3,1
2017,55,86768,9,Marketing,33,6.946525257766999,False,2,9
2018,65,90184,35,Marketing,51,3.7574054943475774,False,4,9
2019,39,95792,12,Sales,53,6.917635496838797,False,5,15
2020,19,63439,28,Sales,40,3.674517605133812,True,3,5
2021,41,63257,37,Sales,36,0.7315802139424432,True,4,7
2022,25,135193,12,Support,42,7.38099377307776,False,3,2
2023,28,74674,25,Marketing,43,9.652012933777062,False,5,11
2024,30,81248,19,Sales,36,6.482905281740829,False,2,10
2025,34,113602,4,Marketing,51,2.764612352143555,False,5,19
2026,25,75371,19,Support,40,2.699202854649033,False,5,5
2027,38,128282,13,Support,49,9.289775964869008,False,5,15
2028,35,97996,13,Sales,49,3.032903073977873,True,1,2
2029,47,67297,7,Support,54,7.681922333828181,False,4,11
2030,35,84273,12,Support,40,6.42914982304013,False,3,4
2031,63,91256,23,Marketing,50,5.926018112555701,True,2,17
2032,64,64743,14,Engineering,38,1.8107488140208494,True,3,2
2033,48,98752,0,HR,56,0.34411045904524595,False,1,10
2034,55,109803,21,Sales,57,4.886771313278885,True,2,11
2035,49,105117,33,Engineering,54,9.881586072497848,False,1,1
2036,28,100051,39,Sales,33,1.9575990423342016,False,3,18
2037,62,52076,2,Engineering,31,5.368720544391236,True,2,5
2038,42,140352,25,Support,31,6.709792946445507,True,3,5
2039,50,105312,13,Sales,54,4.836777165223881,True,4,4
2040,55,149627,7,Engineering,38,5.06933806597194,False,1,9
2041,58,117483,15,HR,48,6.61227504273594,False,4,19
2042,25,32963,20,Support,44,8.149054970049722,True,4,3
2043,28,149217,9,Sales,50,3.3328761348243017,False,3,15
2044,39,102322,24,Sales,50,8.992752316177157,False,3,14
2045,68,43866,37,Engineering,47,4.849008728830264,True,5,1
2046,41,134504,21,Sales,45,6.618774721746662,True,5,10
2047,58,62305,3,Support,31,1.0651363408243864,False,2,13
2048,34,92403,3,Marketing,55,4.924792863778159,False,3,12
2049,29,112896,29,Engineering,41,0.16106446157340915,True,1,1
2050,63,135649,1,HR,58,3.9102473884003954,True,3,2
2051,49,62813,28,Sales,30,0.5448420056894665,True,3,11
2052,32,96729,35,Support,31,8.969808376555786,True,4,12
2053,33,90686,20,Sales,43,6.728051208730356,True,4,1
2054,39,34512,20,HR,56,7.918763562297645,False,5,10
2055,45,149631,20,Support,36,4.676794844694173,True,2,3
2056,37,52666,3,HR,46,8.51897738445768,False,2,9
2057,50,46630,0,Support,44,8.730405898176905,False,3,17
2058,27,147907,25,Marketing,46,3.568182398420221,False,1,19
2059,57,104519,1,Support,38,3.7685490839293276,False,4,18
2060,49,30636,8,HR,42,5.082407086874002,True,1,5
2061,67,33775,17,Engineering,31,0.4224349504212166,False,4,7
2062,50,97957,10,Marketing,56,9.95768296964466,False,3,15
2063,19,94591,24,Sales,44,3.5918123399332416,True,2,6
2064,50,108561,25,Marketing,49,4.70843313356726,False,3,5
2065,50,104816,35,Marketing,40,7.547570781346512,True,4,19
2066,58,132487,34,Sales,48,2.9751350092537154,True,2,13
2067,30,41351,37,Support,43,2.0163142355436134,True,1,7
2068,47,145400,2,Marketing,56,1.2745012098174724,False,1,2
2069,50,133627,34,Marketing,33,5.2801730908127675,False,5,6
2070,30,85184,39,Engineering,56,0.054982875027554945,False,1,15
2071,69,141192,21,Engineering,59,7.095206910038293,False,5,5
2072,43,125707,7,HR,40,4.613895004691036,False,2,5
2073,39,99180,14,Sales,45,5.318228256480294,True,3,4
2074,56,111678,6,Support,52,2.6320464889234763,True,3,13
2075,19,103309,18,Support,55,1.7825305498856248,False,2,18
2076,55,124002,39,HR,59,6.999896712474093,False,2,1
2077,56,40778,16,Support,31,2.10273533626364,False,4,3
2078,43,42501,0,Support,31,7.800859584174765,False,1,7
2079,63,142713,28,Engineering,38,2.0367251951174135,True,1,1
2080,67,32108,12,Support,51,6.126831030547487,False,1,14
2081,32,124905,28,Support,56,6.43872064064108,False,5,15
2082,51,66382,5,HR,52,5.056455910215004,False,1,16
2083,59,121354,4,HR,50,9.967907652739626,False,4,5
2084,61,105787,33,Marketing,58,3.758430112527625,False,3,3
2085,66,53341,10,Support,50,8.83321145155495,True,3,17
2086,57,107214,8,Support,33,1.6922819233831066,True,5,5
2087,28,44367,37,Support,37,3.3721087245380623,True,4,1
2088,20,149967,39,Engineering,52,1.4536712089713766,False,2,13
2089,23,125208,8,Support,55,6.036245213506163,False,3,18
2090,26,99868,7,Engineering,47,6.382573001423469,True,4,1
2091,23,42002,39,Marketing,44,4.5350398451301235,True,2,19
2092,26,115820,2,Sales,31,7.201610496520077,False,5,6
2093,56,89949,12,Support,51,8.676524545079925,False,1,9
2094,48,45700,18,HR,57,7.765593101109458,True,4,14
2095,49,109305,33,HR,40,2.416623569245613,True,3,11
2096,58,92543,31,Support,46,3.203992550174787,True,5,4
2097,67,59318,15,Engineering,36,3.8027655404572025,True,4,7
2098,29,119859,35,HR,37,2.0376625953199987,False,5,18
2099,25,57610,17,HR,59,3.6123623657141843,True,2,18
2100,25,102499,13,Marketing,39,2.380456768603152,True,4,6
2101,67,149256,29,Marketing,53,9.957278554586683,False,1,5
2102,45,103374,1,Marketing,32,7.832503403884063,True,2,6
2103,37,95226,12,HR,42,8.600170700111065,False,1,2
2104,64,75167,26,HR,52,9.221468968506608,True,5,2
2105,24,107779,16,Support,46,6.650009915983244,True,1,1
2106,28,57939,30,Support,42,1.7597656758856461,False,2,18
2107,37,91365,14,Engineering,56,7.5852606947554255,True,2,10
2108,33,97381,19,HR,48,0.15611466627185266,False,2,7
2109,21,76710,4,Support,58,1.132304392106589,False,5,2
2110,23,46766,6,Support,51,0.29584458313497763,True,3,19
2111,39,132416,17,Marketing,38,1.3544511628112854,False,5,10
2112,43,42780,10,Marketing,50,7.520042396411446,False,2,12
2113,20,78458,31,Marketing,58,8.854805685321432,False,5,12
2114,58,86221,26,Sales,45,2.788402804618284,True,4,15
2115,59,148498,25,Support,59,1.1912719658509285,False,4,18
2116,31,138392,36,Marketing,34,2.7295968865641065,True,3,1
2117,28,31509,27,Marketing,38,6.4711375244300475,False,5,6
2118,35,119493,1,HR,57,3.5020304027960814,False,5,9
2119,29,140708,19,Marketing,38,9.611460241328897,False,4,6
2120,40,64346,3,HR,35,1.3097879643642074,False,2,6
2121,29,112799,12,Engineering,50,9.903425237944138,False,1,6
2122,30,146850,23,Marketing,39,0.12451691447809998,False,2,16
2123,42,76874,37,HR,47,4.516929657289813,True,3,15
2124,62,56148,39,Marketing,40,2.518117731806091,True,1,8
2125,68,61533,28,Engineering,53,5.662854691250143,True,2,2
2126,36,138144,35,Marketing,57,0.9655083198107206,False,5,11
2127,63,108467,1,HR,53,8.758228751290291,True,5,9
2128,53,31359,17,Engineering,44,1.3652640041129704,False,4,16
2129,62,149119,7,Engineering,36,5.873893324394514,True,5,2
2130,25,120068,14,Engineering,43,0.3334686305454315,False,5,11
2131,46,90313,16,Sales,37,3.1099209714040974,True,3,17
2132,49,50344,22,HR,48,1.497229022767449,True,1,6
2133,68,148499,1,Sales,44,9.778466457450337,True,2,6
2134,61,99778,5,Engineering,48,0.12021367630408952,True,2,9
2135,35,50601,28,Sales,47,3.5239534051296095,False,3,1
2136,23,144768,26,Marketing,46,3.0277607733625036,False,1,12
2137,35,49116,36,Sales,32,6.573735915817531,False,5,11
2138,36,86985,33,Support,32,0.5637796674704509,True,3,17
2139,39,131013,17,Engineering,36,8.10617771677262,False,5,7
2140,54,147110,9,Engineering,57,4.6652379670681565,False,2,4
2141,49,148329,37,HR,39,4.527725707612952,True,3,9
2142,58,60782,16,Marketing,54,2.267898803820688,True,3,19
2143,20,141095,12,HR,57,4.900467673031567,True,3,15
2144,45,79819,26,Sales,46,3.63893455335357,True,2,6
2145,27,114416,1,Support,44,2.451364362522689,False,2,4
2146,68,99035,33,Support,37,1.686669384214603,True,4,5
2147,52,127123,30,Support,46,7.283355678735114,False,2,13
2148,46,74458,22,Support,32,1.4204297334330618,True,2,5
2149,32,121556,6,Marketing,33,1.6798199614088716,True,5,2
2150,50,38080,37,Sales,56,5.770713472632921,True,2,11
2151,24,118743,32,Support,37,2.260775073222374,True,1,18
2152,29,63957,11,Engineering,42,4.5937645684387265,False,5,15
2153,66,43908,11,Sales,30,5.529173528064463,True,4,17
2154,47,126188,18,Marketing,57,2.7442975698183103,True,1,17
2155,38,125880,8,Support,47,3.4355425086950078,False,4,19
2156,48,120570,9,Marketing,40,2.102068270523454,True,3,16
2157,41,121324,16,Support,50,4.604244891622928,False,3,11
2158,37,108287,39,Engineering,35,9.923999093374032,False,3,17
2159,54,77482,38,Sales,45,3.6271190086828353,False,2,8
2160,21,129329,9,Engineering,50,6.533303792435392,True,2,8
2161,45,128375,11,Support,58,6.358944510193315,False,5,12
2162,61,68314,14,HR,48,7.864818328491411,True,1,15
2163,37,130989,30,Sales,55,7.119184372504321,False,1,4
2164,41,104921,14,Marketing,52,0.11779733972017037,False,3,8
2165,67,113768,27,Support,57,3.0921709250367235,True,3,15
2166,66,138880,3,Engineering,46,8.702334778779205,False,2,5
2167,68,130326,35,HR,47,5.395502185771247,True,4,10
2168,49,45831,0,Support,40,1.0422408618865697,False,1,19
2169,58,50125,33,Marketing,43,2.7613688767412903,True,1,15
2170,53,92451,16,Engineering,41,2.8338611529258175,True,4,6
